property_id,property_name,intended_use,district_key,district_name,property_address,postal_code,postal_area,grossarea,totalgrossarea,volume,totalfloorarea,year_built,year_renovated,floorcount,attic_floorcount,keyfield
655802,Koivukoti,221 Vanhainkodit,20,Haukipudas,Simppulanharjuntie 14 C,90830,HAUKIPUDAS,282.0,343.0,865.0,299.0,1992,0,0,0,502966
677001,"Pylkönaho, hiihtokeskus",359 Muut urheilu- ja kuntoilurakennukset,16,Ylikiiminki,Puolangantie 107,91300,YLIKIIMINKI,131.0,152.0,463.0,100.0,1988,0,0,0,502967
666801,Puiravankolmion huoltorakennus,359 Muut urheilu- ja kuntoilurakennukset,30,Kiiminki,Urheilutie,90900,KIIMINKI,143.0,163.0,362.0,125.0,2002,2007,0,0,502968
658501,Virpiniemen hiihtomaja (kahvila-ravintola),"141 Ravintolat, ruokalat, baarit, yms.",20,Haukipudas,Virpiniementie 29,90810,KIVINIEMI,274.0,310.0,595.0,190.0,1953,1985,0,0,502969
620902,"Pöllönkankaan koulu, jätekatos",511 Yleissivistävien oppilaitosten rakennukset,12,Kaijonharju,Kuovitie 13,90540,OULU,15.0,16.0,46.0,0.0,2012,0,0,0,502970
655901,Proomupuiston päiväkoti ent. Santaholman koulu ,511 Yleissivistävien oppilaitosten rakennukset,20,Haukipudas,Santaholmantie 86,90830,HAUKIPUDAS,534.0,612.0,2040.0,599.0,1999,2009,0,0,502971
666802,Puiravankolmion kuulutuskoppi,359 Muut urheilu- ja kuntoilurakennukset,30,Kiiminki,Urheilutie,90900,KIIMINKI,15.0,0.0,0.0,0.0,0,0,0,0,502972
647101,"Oulunsalon varikko, varikkohalli ",162 Kulkuneuvojen suoja- ja huoltorakennukset,40,Oulunsalo,Marjatie 66,90460,OULUNSALO,354.0,394.0,1940.0,363.0,1981,0,0,0,502973
612703,"Kuukkelin päiväkoti, pihavarastot 2",231 Lasten päiväkodit,06,Kaakkuri,Hippiäiskuja 3,90420,OULU,20.0,21.0,54.0,0.0,2007,0,0,0,502974
649851,"Varjakka, asuinrakennus S-4 (Pyydyskari)",999 Muualla luokittelemattomat rakennukset,40,Oulunsalo,Varjakka,90470,VARJAKKA,200.0,115.0,435.0,145.0,1920,0,0,0,502975
653802,"Koivuranta, sauna",041 Vapaa-ajan asuinrakennukset,08,Tuira,Pukseritie 7,90510,OULU,68.0,83.0,236.0,0.0,2004,0,0,0,502976
664702,"Vekara-ahon päiväkoti, varasto",231 Lasten päiväkodit,30,Kiiminki,Pikkukierto 2,90900,KIIMINKI,21.0,23.0,75.0,0.0,2001,0,0,0,502977
664301,Palvelukeskus Jaarankartano,221 Vanhainkodit,30,Kiiminki,Jaarantie 3,90900,KIIMINKI,2352.0,2746.0,8853.0,2744.0,1965,1994,0,0,502978
656303,"Aseman koulu, C-rakennus",511 Yleissivistävien oppilaitosten rakennukset,20,Haukipudas,Asemakylänraitti 1,90840,HAUKIPUDAS,1051.0,1204.0,4724.0,1086.5,1957,2006,0,0,502979
655102,"Huoltorakennus, Virpiniemi (ylämaja)",359 Muut urheilu- ja kuntoilurakennukset,20,Haukipudas,Virpiniementie 29,90810,KIVINIEMI,379.0,436.0,1656.0,440.0,1981,0,0,0,502980
663901,"Tunnelmatupa, Koiteli",999 Muualla luokittelemattomat rakennukset,30,Kiiminki,Koitelinkoskentie 456,90900,KIIMINKI,50.0,56.0,253.0,79.0,2000,0,0,0,502981
620903,"Pöllönkankaan koulu, varasto",511 Yleissivistävien oppilaitosten rakennukset,12,Kaijonharju,Kuovitie 13,90540,OULU,23.0,24.0,69.0,0.0,2012,0,0,0,502982
664101,Kiimingin kunnantalo,151 Toimistorakennukset,30,Kiiminki,Lempiniementie 2 A,90900,KIIMINKI,1562.0,1795.0,6049.0,1792.0,1973,2009,0,0,502983
619201,Heinäpään palloiluhalli,354 Monitoimihallit ja muut urheiluhallit,01,Keskusta,Nuottasaarentie 12,90400,OULU,8862.0,9096.0,151800.0,8730.0,2007,0,1,0,502984
648101,Oulunsalon kirjasto (Kapteeni) ,322 Kirjastot ja arkistot,40,Oulunsalo,Karhuojantie 2,90460,OULUNSALO,1697.0,1883.0,7235.0,0.0,2005,0,0,0,502985
614102,"Lintulan päiväkoti, varastot",231 Lasten päiväkodit,02,Höyhtyä,Kihokkitie 3,90150,OULU,14.0,0.0,0.0,0.0,1989,0,0,0,502986
622105,"Heikkilänkankaan monitoimitalo, leikkimökki/pihavarasto",511 Yleissivistävien oppilaitosten rakennukset,07,Maikkula,Kyytipojantie 2,90310,OULU,7.0,0.0,0.0,0.0,0,0,0,0,502987
665001,"Alakylän koulu, A-rakennus",511 Yleissivistävien oppilaitosten rakennukset,30,Kiiminki,Huruntie 16,90910,KONTIO,270.0,312.0,1207.0,282.5,1920,2009,0,0,502988
664401,Honkimaan päiväkoti,231 Lasten päiväkodit,30,Kiiminki,Hiihtorinne 1,90900,KIIMINKI,1263.0,1453.0,5885.0,1335.0,2005,0,1,0,502989
612801,Kuivasrannan päiväkoti,231 Lasten päiväkodit,12,Kaijonharju,Kuivasrannantie 6 A,90540,OULU,1830.0,1949.0,8000.0,1802.5,2006,0,1,0,502990
647602,"Varjakka, Kapteenintalo","141 Ravintolat, ruokalat, baarit, yms.",40,Oulunsalo,Franzeninkuja,90470,VARJAKKA,269.0,269.0,807.0,269.0,0,0,0,0,502991
612701,Kuukkelin päiväkoti,231 Lasten päiväkodit,06,Kaakkuri,Hippiäiskuja 3,90420,OULU,1238.0,1375.0,4995.0,1233.0,2006,0,0,0,502992
665201,Jokirannan koulu,511 Yleissivistävien oppilaitosten rakennukset,30,Kiiminki,Jaarantie 4,90900,KIIMINKI,6329.0,6850.0,24818.5,6827.6,1969,2005,2,0,502993
623801,Korpimetson koulu,511 Yleissivistävien oppilaitosten rakennukset,06,Kaakkuri,Metsänhoitajantie 10,90420,OULU,2562.0,3339.0,16370.0,2586.0,2016,0,1,1,502994
667701,Yli-Iin koulu,511 Yleissivistävien oppilaitosten rakennukset,50,Yli-Ii,Karjalantie 15,91200,YLI-II,3822.0,4192.0,18562.0,3725.0,2010,2014,2,1,502995
612303,"Kuivasjärven päiväkoti, pihavarasto",,12,Kaijonharju,Karppalantie 2,90540,Oulu,0.0,24.0,87.5,24.0,0,0,0,0,502996
646602,Oulunsalon kirkonkylän puukoulu,511 Yleissivistävien oppilaitosten rakennukset,40,Oulunsalo,Koulutie 4,90460,OULUNSALO,219.0,253.0,896.0,256.0,1946,2006,0,0,502997
628902,Nuorten työpaja H5,511 Yleissivistävien oppilaitosten rakennukset,1,Keskusta,Tykistökatu 13-15,90130,OULU,2280.0,2582.0,10168.0,0.0,1956,2013,0,0,502998
649827,"Varjakka, paritalo S-8 (saari)",999 Muualla luokittelemattomat rakennukset,40,Oulunsalo,Varjakka,90470,VARJAKKA,187.0,133.0,840.0,280.0,1920,0,0,0,502999
655803,Leppäkoti,221 Vanhainkodit,20,Haukipudas,Simppulanharjuntie 14 D,90830,HAUKIPUDAS,194.0,230.0,775.0,214.0,1992,0,0,0,503000
667702,Liikuntahalli Vorelli,354 Monitoimihallit ja muut urheiluhallit,50,Yli-Ii,Tulisijantie 4,91200,YLI-II,1228.0,1354.0,9850.0,1354.0,1995,0,0,0,503001
647801,Salonkartano,221 Vanhainkodit,40,Oulunsalo,Koulutie 7,90460,OULUNSALO,1990.0,2049.5,6564.5,1986.0,1996,2002,2,0,503002
646301,"Päiväkoti Kuovit, Mäntypellonpolku 16",231 Lasten päiväkodit,40,Oulunsalo,Mäntypellonpolku 16,90460,OULUNSALO,318.0,379.0,1287.0,371.0,1975,0,0,0,503003
602401,Rajakylän hoiva ja kirjasto,221 Vanhainkodit,11,Pateniemi,Ruiskukkatie 2,90580,OULU,5814.0,6861.0,27507.0,6025.0,2011,0,4,1,503004
655401,Päiväkoti Jatulin Tarha,231 Lasten päiväkodit,20,Haukipudas,Jokelantie 18,90830,HAUKIPUDAS,2045.0,2356.0,9894.0,2264.0,2005,0,0,0,503005
655301,Haukiputaan hyvinvointikeskus,214 Terveyskeskukset,20,Haukipudas,Simppulantie 15,90830,HAUKIPUDAS,4933.0,5640.0,19575.0,5474.0,1984,2016,0,0,503006
622106,"Heikkilänkankaan monitoimitalo, grillikota",511 Yleissivistävien oppilaitosten rakennukset,07,Maikkula,Kyytipojantie 2,90310,OULU,0.0,0.0,0.0,0.0,0,0,0,0,503007
658003,"Haukiputaan varikko, kylmä halli",162 Kulkuneuvojen suoja- ja huoltorakennukset,20,Haukipudas,Simppulanharjuntie 17,90830,HAUKIPUDAS,595.0,595.0,0.0,0.0,0,0,0,0,503008
602601,Kastellin monitoimitalo,511 Yleissivistävien oppilaitosten rakennukset,03,Oulunsuu,Sairaalanrinne 5,90220,OULU,22364.0,24631.5,136140.0,24631.5,2014,0,2,1,503009
657702,Takkurannan uusi koulu,511 Yleissivistävien oppilaitosten rakennukset,21,Kello,Takkurannantie 10,90820,KELLO,978.0,1119.0,5279.0,1040.0,1956,1999,0,0,503010
663902,"Tanssilavarakennus, Koiteli",999 Muualla luokittelemattomat rakennukset,30,Kiiminki,Koitelinkoskentie 456,90900,KIIMINKI,83.0,88.0,306.0,83.0,2006,0,0,0,503011
623701,Metsokankaan monitoimitalo,511 Yleissivistävien oppilaitosten rakennukset,06,Kaakkuri,Metsänhoitajantie 5,90420,OULU,9662.0,10359.0,47450.0,10359.0,2008,0,2,0,503012
605301,Kaakkurin terveysasema,214 Terveyskeskukset,06,Kaakkuri,Pesätie 11,90420,OULU,1801.0,2081.0,9038.0,2081.0,2007,0,2,0,503013
649825,"Varjakka, paritalo S-6 (saari)",999 Muualla luokittelemattomat rakennukset,40,Oulunsalo,Varjakka,90470,VARJAKKA,187.0,133.0,840.0,280.0,1920,0,0,0,503014
633701,Kaakkurin monitoimitalo,322 Kirjastot ja arkistot,06,Kaakkuri,Pesätie 13,90420,OULU,1396.0,1542.0,8024.0,1424.0,2008,0,2,0,503015
600701,Oulu10,151 Toimistorakennukset,01,Keskusta,Torikatu 10 A,90100,OULU,5364.0,5964.0,25215.0,4332.0,2008,0,4,0,503016
675801,Ylikiimingin yhteistoimintakeskus,239 Muualla luokittelemattomat sosiaalitoimen rakennukset,16,Ylikiiminki,Rahikkotie 3,91300,YLIKIIMINKI,875.0,998.0,3040.0,870.0,1991,2007,0,0,503017
626801,Hupisaarten kesäteatteri ,"311 Teatterit, ooppera-, konsertti- ja kongressitalot",01,Keskusta,Hupisaartenpolku 31,90100,OULU,0.0,0.0,0.0,225.0,2018,0,0,0,503018
672301,Välikylän päiväkoti,231 Lasten päiväkodit,30,Kiiminki,Raivaajankuja 11-15,90940,JÄÄLI,1535.0,1748.0,7516.0,0.0,2010,0,0,0,503019
665003,"Alakylän koulu, laajennusosa, C-rakennus",511 Yleissivistävien oppilaitosten rakennukset,30,Kiiminki,Huruntie 16,90910,KONTIO,634.0,700.0,4009.0,687.0,1995,0,0,0,503020
631101,Poratien/Paljetien konehalli,719 Muut varastorakennukset,02,Höyhtyä,Paljetie 16,90150,OULU,604.0,604.0,4800.0,604.0,2018,0,1,0,503021
623901,"Ukkometson koulu, uusi",511 Yleissivistävien oppilaitosten rakennukset,06,Kaakkuri,Metsänhoitajantie 8,90420,OULU,2488.0,2759.5,14840.0,2786.0,2019,0,0,0,503022
665801,Kiimingin lukio,511 Yleissivistävien oppilaitosten rakennukset,30,Kiiminki,Urheilutie 12,90900,KIIMINKI,2306.0,2569.0,10083.0,2534.0,1987,2013,0,0,503023
666601,Jäälin urheilukentän huoltorakennus,359 Muut urheilu- ja kuntoilurakennukset,31,Jääli,Jäälintie 6,90940,JÄÄLI,89.0,97.0,298.0,97.0,1978,0,0,0,503024
672001,Kiimingin virastotalo B,,30,Kiiminki,Lempiniementie 2 B,90900,KIIMINKI,1034.0,0.0,3251.0,1059.0,1974,1988,0,0,503025
602702,"Hiukkavaaran monitoimitalo, DNA laitetila",,17,Hiukkavaara,Tahtimarssi 3,90650,OULU,0.0,31.5,60.0,31.5,2017,0,1,0,503026
627201,"OuluZone moottoriurheilukeskus, huoltorakennus",359 Muut urheilu- ja kuntoilurakennukset,16,Ylikiiminki,Kuusamontie 3250,91310,ARKALA,83.0,100.0,330.0,100.0,2014,0,0,0,503027
655701,Simppulankartanon avoin päiväkoti,231 Lasten päiväkodit,20,Haukipudas,Simpuntie 11,90830,HAUKIPUDAS,528.0,622.0,1840.0,475.0,1880,1977,0,0,503028
665101,Huttukylän koulu A,511 Yleissivistävien oppilaitosten rakennukset,30,Kiiminki,Huttukylänkouluntie 66,90900,KIIMINKI,222.0,259.0,1002.0,0.0,1920,1998,0,0,503029
657201,Keiskan koulu,511 Yleissivistävien oppilaitosten rakennukset,20,Haukipudas,Keiskantie 25,90830,HAUKIPUDAS,846.0,977.0,2389.0,709.0,1929,1992,0,0,503030
675001,Ylikiimingin kunnantalo,151 Toimistorakennukset,16,Ylikiiminki,Harjutie 18,91300,YLIKIIMINKI,1194.0,1382.0,4244.0,1130.0,1975,1975,2,0,503031
604002,"Tuiran hyvinvointikeskus, pysäköintilaitos",163 Pysäköintitalot,08,Tuira,Kangastie 16,90500,OULU,1360.0,1420.0,4990.0,1420.0,2018,0,0,0,503032
666701,Kiimingin urheilukentän huoltorakennus,359 Muut urheilu- ja kuntoilurakennukset,30,Kiiminki,Kisatie,90900,KIIMINKI,35.0,38.0,100.0,38.0,1948,0,0,0,503033
646402,Salonpään puukoulu TYHJÄ,511 Yleissivistävien oppilaitosten rakennukset,40,Oulunsalo,Keskipiirintie 9,90470,VARJAKKA,384.0,448.0,1820.0,522.0,1918,1986,0,0,503034
656001,Aseman päiväkoti,231 Lasten päiväkodit,20,Haukipudas,Torvelantie 23,90830,HAUKIPUDAS,515.0,595.0,1980.0,519.0,2002,0,0,0,503035
657401,Kiviniemen koulu ja päiväkoti,511 Yleissivistävien oppilaitosten rakennukset,21,Kello,Uuvenperäntie 4,90810,KIVINIEMI,5054.0,5699.0,24931.0,5235.0,1950,2012,0,0,503036
600101,Kaupungintalo,151 Toimistorakennukset,01,Keskusta,Kirkkokatu 2 ,90100,OULU,5279.0,6925.0,25500.0,5359.0,1887,2010,3,0,503037
600201,Torikatu 10 B,151 Toimistorakennukset,01,Keskusta,Torikatu 10 B,90100,OULU,882.0,1018.0,3751.0,819.0,1988,2008,2,0,503038
600301,"Pehkolanlampi, päärakennus",041 Vapaa-ajan asuinrakennukset,14,Sanginsuu,Peräkyläntie 225,90660,OULU,432.0,411.0,1480.0,411.0,1974,2011,1,0,503039
600302,"Pehkolanlampi, talonmiehen asunto",013 Muut erilliset pientalot,14,Sanginsuu,Peräkyläntie  219,90660,OULU,82.0,97.0,290.0,97.0,1980,0,1,0,503040
600303,"Pehkolanlampi, pikkusauna",041 Vapaa-ajan asuinrakennukset,14,Sanginsuu,Peräkyläntie 225,90660,OULU,29.0,36.0,108.0,36.0,1974,1996,1,0,503041
600304,"Pehkolanlampi, isosauna",041 Vapaa-ajan asuinrakennukset,14,Sanginsuu,Peräkyläntie 225,90660,OULU,83.0,96.0,422.0,96.0,1979,1996,1,0,503042
600305,"Pehkolanlampi, varasto",041 Vapaa-ajan asuinrakennukset,14,Sanginsuu,Peräkyläntie 225,90660,OULU,25.0,31.0,108.0,31.0,1982,0,1,0,503043
600308,"Pehkolanlampi, talonmiehen asunnon varasto",013 Muut erilliset pientalot,14,Sanginsuu,Peräkyläntie 219,90660,OULU,8.0,9.0,21.0,9.0,1980,0,1,0,503044
601101,Keskuspaloasema,721 Paloasemat,01,Keskusta,Pikkukankaantie 2,90130,OULU,9738.0,10689.0,41800.0,6328.0,1982,0,3,0,503045
602001,Kontinkankaan hyvinvointikeskus A-G,214 Terveyskeskukset,03,Oulunsuu,Kajaanintie 46,90220,OULU,11047.0,13463.0,49529.0,11045.0,1939,2014,5,0,503046
602002,"Kontinkankaan hyvinvointikeskus, D-rakennus (lamellitalo)",214 Terveyskeskukset,03,Oulunsuu,"Kajaanintie 48 A, B",90220,OULU,3208.0,4134.0,12138.0,3612.0,1939,1981,4,0,503047
602006,"Kontinkankaan sairaala, C-rakennus, kappeli",214 Muut terveydenhuoltorakennukset,03,Oulunsuu,Kajaanintie 46,90220,OULU,132.0,181.0,790.0,181.0,1939,0,1,0,503048
603003,"Tuiran sairaala, varasto",999 Muualla luokittelemattomat rakennukset,08,Tuira,Tuirantie 3,90500,OULU,28.0,33.0,100.0,33.0,1920,0,1,0,503049
603004,"Tuiran sairaala, varasto",999 Muualla luokittelemattomat rakennukset,08,Tuira,Tuirantie 3,90500,OULU,36.0,41.0,193.0,41.0,1920,0,1,0,503050
603018,"Tuiran sairaala, keittiön varasto",999 Muualla luokittelemattomat rakennukset,08,Tuira,Tuirantie 3,90500,OULU,0.0,102.0,400.0,102.0,1920,0,1,0,503051
603019,"Tuiran sairaala, entinen keittiö ",999 Muualla luokittelemattomat rakennukset,08,Tuira,Tuirantie 3,90500,OULU,309.0,440.0,1315.0,305.0,1920,0,1,0,503052
603020,"Tuiran sairaala-alue, ent. röntgen ja tsto",999 Muualla luokittelemattomat rakennukset,08,Tuira,Tuirantie 3,90500,OULU,262.0,239.0,946.0,239.0,1920,0,1,0,503053
603021,"Tuiran sairaala, varasto ",999 Muualla luokittelemattomat rakennukset,08,Tuira,Tuirantie 3,90500,OULU,30.0,36.0,110.0,36.0,1920,0,1,0,503054
603022,"Tuiran sairaala, varasto ",999 Muualla luokittelemattomat rakennukset,08,Tuira,Tuirantie 3,90500,OULU,0.0,90.0,270.0,90.0,1920,0,1,0,503055
603025,"Tuiran sairaala, varasto autot ",999 Muualla luokittelemattomat rakennukset,08,Tuira,Tuirantie 3,90500,OULU,15.0,35.0,90.0,35.0,1920,0,1,0,503056
603027,"Tuiran sairaala-alue, muuntamo ",613 Yhdyskuntatekniikan rakennukset,08,Tuira,Tuirantie 3,90500,OULU,0.0,9.0,27.0,9.0,1920,0,1,0,503057
603028,"Tuiran sairaala, jääkellari ",999 Muualla luokittelemattomat rakennukset,08,Tuira,Tuirantie 3,90500,OULU,16.0,4.0,12.0,0.0,1920,0,0,0,503058
604101,"Tuiran hyvinvointikeskus, pysäköintitalo",163 Pysäköintitalot,08,Tuira,Kangastie 14,90500,OULU,3513.0,3643.0,13650.0,3643.0,1997,0,3,0,503059
605101,"Tuiran hyvinvointikeskus, Kangastie 12",214 Terveyskeskukset,08,Tuira,Kangastie 12,90500,OULU,2506.0,2902.0,10964.0,2641.0,1984,2020,2,0,503060
605201,Rajakylän terveysasema,214 Terveyskeskukset,11,Pateniemi,Ruiskukkatie 4,90580,OULU,1365.0,1574.0,5651.0,1506.0,1978,1999,1,0,503061
606001,Koskelan kirjasto ja neuvola,322 Kirjastot ja arkistot,10,Koskela,Tullimiehentie 4,90560,OULU,702.0,763.0,2438.0,763.0,1972,1987,2,0,503062
606101,Pateniemen PAV-tukiasunnot,013 Muut erilliset pientalot,11,Pateniemi,Pyssysepäntie 2,90800,OULU,500.0,517.0,1467.0,346.0,1956,2012,2,0,503063
606501,Myllyojan terveysasema,214 Terveyskeskukset,13,Myllyoja,Karvarinaukio 16,90650,OULU,1538.0,1765.0,6064.0,1654.0,1979,2003,1,0,503064
607703,Hanhilehdon toimintakeskus (ent. Höyhtyän terveysasema),214 Terveyskeskukset,02,Höyhtyä,Hanhitie 15,90150,OULU,2208.0,1932.0,8643.0,1932.0,1990,2006,1,0,503065
608101,Riekonmarjan päiväkoti,231 Lasten päiväkodit,11,Pateniemi,Hillatie 1,90800,OULU,723.0,826.0,2700.0,826.0,1996,0,1,0,503066
608201,Mäntyrinteen päiväkoti,231 Lasten päiväkodit,07,Maikkula,Tuomolantie 5,90240,OULU,713.0,776.0,2680.0,776.0,1992,0,1,0,503067
608202,"Mäntyrinteen päiväkoti, varasto",231 Lasten päiväkodit,07,Maikkula,Tuomolantie 5,90240,OULU,24.0,30.0,95.0,30.0,1992,0,1,0,503068
608501,Korvensuoran päiväkoti,231 Lasten päiväkodit,15,Korvensuora,Koivikkotie 6,90630,OULU,808.0,939.0,3200.0,939.0,1991,0,1,0,503069
608502,"Korvensuoran päiväkoti, varasto",231 Lasten päiväkodit,15,Korvensuora,Koivikkotie 6,90630,OULU,63.0,74.0,185.0,74.0,1991,0,1,0,503070
608601,Sarasuon päiväkoti,231 Lasten päiväkodit,06,Kaakkuri,Sarasuontie 5,90410,OULU,1049.0,1229.0,4076.0,1229.0,1991,2009,1,0,503071
608602,"Sarasuon päiväkoti, varasto",231 Lasten päiväkodit,06,Kaakkuri,Sarasuontie 5,90410,OULU,25.0,29.0,69.0,29.0,1991,0,1,0,503072
608702,Ainolan päiväkoti,231 Lasten päiväkodit,01,Keskusta,Koulukatu 1,90100,OULU,1033.0,1053.0,3350.0,1053.0,1990,0,2,0,503073
608703,"Ainolan päiväkoti, varasto",231 Lasten päiväkodit,01,Keskusta,Koulukatu 1,90100,OULU,16.0,23.0,52.0,23.0,1990,0,1,0,503074
608704,"Ainolan päiväkoti, jätevarasto",231 Lasten päiväkodit,01,Keskusta,Koulukatu 1,90100,OULU,9.0,11.0,24.0,11.0,1990,0,1,0,503075
608801,Taskilan päiväkoti,231 Lasten päiväkodit,10,Koskela,Kummelitie 16,90520,OULU,415.0,471.0,1600.0,471.0,1990,0,1,0,503076
608802,"Taskilan päiväkoti, varasto",231 Lasten päiväkodit,10,Koskela,Kummelitie 16,90520,OULU,15.0,17.0,40.0,17.0,1990,0,1,0,503077
608901,Ahvenojan päiväkoti,231 Lasten päiväkodit,12,Kaijonharju,Ratsastajantie 3,90540,OULU,617.0,726.0,2600.0,726.0,1990,0,1,0,503078
608902,"Ahvenojan päiväkoti, varasto",231 Lasten päiväkodit,12,Kaijonharju,Ratsastajantie 3,90540,OULU,8.0,9.0,23.0,9.0,1990,0,1,0,503079
609001,Allinpuiston päiväkoti,231 Lasten päiväkodit,02,Höyhtyä,Allitie 3,90150,OULU,1384.0,1580.0,4771.0,1701.0,1963,1987,2,0,503080
609201,"Hintan päiväkoti, päärakennus",231 Lasten päiväkodit,13,Myllyoja,Valjastie 17,90650,OULU,906.0,981.0,2969.0,981.0,1968,2006,1,0,503081
609202,Hintan ryhmäperhepäiväkoti Manteli ,231 Lasten päiväkodit,13,Myllyoja,Valjastie 17,90650,OULU,202.0,220.0,699.0,220.0,1968,2006,1,0,503082
609203,Hintan hammashuoltola,214 Terveyskeskukset,13,Myllyoja,Valjastie 17,90650,OULU,242.0,273.0,815.0,273.0,1968,2007,1,0,503083
609301,Kastellin päiväkoti,231 Lasten päiväkodit,03,Oulunsuu,Raharinnantie 32,90230,OULU,593.0,640.0,2433.0,561.0,1919,2005,2,0,503084
609302,"Kastellin päiväkoti, asunto",013 Muut erilliset pientalot,03,Oulunsuu,Raharinnantie 32,90230,OULU,57.0,80.0,258.0,80.0,1919,1978,1,0,503085
609303,"Kastellin päiväkoti, varasto",231 Lasten päiväkodit,03,Oulunsuu,Raharinnantie 32,90230,OULU,37.0,37.0,76.0,37.0,1919,0,1,0,503086
609304,"Kastellin päiväkoti, kellari",231 Lasten päiväkodit,03,Oulunsuu,Raharinnantie 32,90230,OULU,14.0,14.0,30.0,14.0,1919,0,0,0,503087
609501,Merikosken päiväkoti,231 Lasten päiväkodit,08,Tuira,Kytkintie 5,90500,OULU,1256.0,1355.0,4140.0,1227.0,1971,2004,1,0,503088
609502,"Merikosken päiväkoti, leikkivälinevarasto",231 Lasten päiväkodit,08,Tuira,Kytkintie 5,90500,OULU,16.0,18.0,58.0,18.0,1980,0,1,0,503089
609601,Rajakylän päiväkoti,231 Lasten päiväkodit,11,Pateniemi,Ruiskukkatie  1,90580,OULU,961.0,1024.0,3514.0,1024.0,1978,2006,1,0,503090
609801,Kangaspuiston päiväkoti,231 Lasten päiväkodit,08,Tuira,Valtatie  35,90500,OULU,724.0,826.0,2940.0,826.0,1981,0,1,0,503091
609802,"Kangaspuiston päiväkoti, piharakennus / varasto",231 Lasten päiväkodit,08,Tuira,Valtatie 35,90500,OULU,15.0,16.0,40.0,16.0,2006,0,1,0,503092
610001,Puolivälinkankaan päiväkoti ja nuorisotilat,231 Lasten päiväkodit,09,Puolivälinkangas,Mielikintie 7,90550,OULU,1506.0,1704.0,6335.0,1618.0,1979,0,1,0,503093
610201,Simpsin päiväkoti,231 Lasten päiväkodit,10,Koskela,Purjehtijantie 12,90560,OULU,1043.0,1118.5,4042.0,1118.5,1981,2008,1,0,503094
610302,Sampolan päiväkoti,231 Lasten päiväkodit,12,Kaijonharju,Kullervontie 5,90570,OULU,913.0,1047.0,3440.0,987.0,1981,2016,1,0,503095
610401,"Vihreän talon avoin päiväkoti, Hollihaka",231 Lasten päiväkodit,01,Keskusta,Uusikatu 27,90100,OULU,317.0,355.0,1391.0,355.0,1910,1982,1,0,503096
610501,Haapalehdon päiväkoti,231 Lasten päiväkodit,13,Myllyoja,Manttaalitie 6,90650,OULU,1300.0,1441.0,5151.0,1441.0,1982,2007,1,0,503097
610502,"Haapalehdon päiväkoti, Willamiina",231 Lasten päiväkodit,13,Myllyoja,Manttaalitie 6,90650,OULU,372.0,455.0,1507.0,455.0,1982,0,1,0,503098
610503,"Haapalehdon päiväkoti, varasto",231 Lasten päiväkodit,13,Myllyoja,Manttalitie 6,90650,OULU,36.0,41.0,120.0,41.0,1982,0,1,0,503099
610601,Kalliolan päiväkoti,231 Lasten päiväkodit,08,Tuira,Valtatie 69,90500,OULU,775.3,929.0,3572.0,915.0,1982,2012,2,0,503100
610701,Herukan päiväkoti,231 Lasten päiväkodit,11,Pateniemi,Taskisentie 7,90800,OULU,737.0,875.0,3077.0,845.0,1983,2011,1,0,503101
610801,Mäntylä-Snellman päiväkoti,231 Lasten päiväkodit,02,Höyhtyä,Snellmanintie 2,90150,OULU,1689.5,1797.0,6877.0,2082.0,1935,2018,3,0,503102
610804,"Mäntylän päiväkoti, talli",231 Lasten päiväkodit,02,Höyhtyä,Snellmanintie 2,90150,OULU,109.0,122.0,364.0,122.0,1985,0,1,0,503103
610805,"Mäntylän päiväkoti, varasto/kellari",231 Lasten päiväkodit,02,Höyhtyä,Snellmanintie 2,90150,OULU,69.0,77.0,259.0,143.0,1935,0,0,0,503104
610806,"Mäntylän päiväkoti, varasto",231 Lasten päiväkodit,02,Höyhtyä,Snellmanintie 2,90150,OULU,41.0,43.0,150.0,46.0,1985,0,1,0,503105
610807,"Mäntylän päiväkoti, varasto",231 Lasten päiväkodit,02,Höyhtyä,Snellmanintie 2,90150,OULU,103.0,113.0,294.0,121.0,1935,0,1,0,503106
610901,Pöllökankaan päiväkoti,231 Lasten päiväkodit,12,Kaijonharju,Kuovitie 9,90540,OULU,852.0,965.0,3115.0,965.0,1984,0,2,0,503107
610902,"Pöllökankaan päiväkoti, varasto",231 Lasten päiväkodit,12,Kaijonharju,Kuovitie 9,90540,OULU,61.0,68.0,170.0,68.0,1984,0,1,0,503108
611001,Kaijonharjun päiväkoti Kanerva,231 Lasten päiväkodit,12,Kaijonharju,Kalevalantie 9,90570,OULU,733.0,829.0,2741.0,829.0,1984,2009,1,0,503109
611101,Pateniemen päiväkoti,231 Lasten päiväkodit,11,Pateniemi,Temmitie 8,90800,OULU,646.0,738.0,2611.0,738.0,1985,0,1,0,503110
611102,"Pateniemen päiväkoti, varasto",231 Lasten päiväkodit,11,Pateniemi,Temmitie 8,90800,OULU,11.0,14.0,38.0,14.0,1985,0,1,0,503111
611231,Kisakentän päiväkoti,231 Lasten päiväkodit,08,Tuira,Koskitie 9,90500,OULU,1211.0,1396.0,4446.0,1396.0,1986,1998,1,0,503112
611290,"Kisakentän päiväkoti, jätevarasto",231 Lasten päiväkodit,08,Tuira,Koskitie 9,90500,OULU,19.0,22.0,59.0,22.0,1986,0,1,0,503113
